id,ai,am_nhac,an_ninh_mang,app,bac_si,bai_hat,bau_cu,benh_vien,bien_chung,blockchain,bo_truong,bong_da,bong_ro,ca_si,cau_thu,cham_soc,chinh_phu,chinh_sach,chu_tich,chuong_trinh,co_phieu,concert,cong_dong,cong_nghe,dai_bieu,dai_hoc,dang,dao_dien,dao_tao,dau_tu,dich_benh,diem_chuan,dien_thoai,dien_vien,dinh_duong,doanh_nghiep,doi_tuyen,du_lieu,gameshow,gdp,gia_vang,giai_dau,giao_duc,giao_vien,ha_noi,hiep_dinh,hlv,hoat_dong,hoc_bong,hoc_phi,hoc_sinh,hoc_tap,hoi_nghi,huy_chuong,idol,internet,khong_khi,khung_hoang,kinh_doanh,lai_suat,lam_phat,lanh_dao,liveshow,luat,mang_5g,may_tinh,mon_hoc,mv,nam_hoc,ngan_hang,nghe_si,nghi_quyet,ngoai_giao,nguoi_dan,nhap_khau,nhiem,olympic,phan_mem,phat_trien,phau_thuat,phim,quoc_hoi,quoc_te,robot,san_khau,startup,suc_khoe,tang_truong,tennis,thanh_nien,the_thao,the_van_hoi,thi,thi_truong,thiet_bi,thong_minh,thong_tin,thu_hut,thu_khoa,thu_tuong,thuc_hien,thuoc,thuong_mai,tiem_chung,tot_nghiep,tphcm,tran_dau,trien_khai,truong_hoc,truyen_hinh,ung_thu,v_league,vaccine,van_de,viet_nam,vo_dich,world_cup,xa_hoi,xuat_khau,y_te,doc_length,category
810,4.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,8.0,3.0,4.0,0.0,,0.0,0.0,0.0,0.0,2.0,3.0,0.0,4.0,2.0,0.0,6.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,2.0,8.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,,1.0,0.0,2.0,0.0,6.0,0.0,,10.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,10.0,0.0,0.0,1.0,3.0,0.0,166,Business
811,0.0,2.0,9.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,5.0,5.0,7.0,0.0,2.0,5.0,0.0,2.0,3.0,3.0,0.0,,0.0,5.0,0.0,7.0,0.0,0.0,0.0,12.0,0.0,0.0,6.0,15.0,7.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,8.0,0.0,5.0,10.0,2.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,6.0,1.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,,4.0,0.0,0.0,246,Education
812,0.0,0.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,11.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,11.0,,0.0,0.0,,9.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,,2.0,0.0,1.0,149,Technology
813,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,0.0,3.0,0.0,7.0,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,3.0,9.0,,0.0,0.0,3.0,,10.0,0.0,0.0,1.0,13.0,0.0,2.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,9.0,0.0,,0.0,2.0,0.0,0.0,0.0,8.0,9.0,1.0,0.0,9.0,10.0,,225,Business
814,0.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,9.0,0.0,12.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,3.0,,0.0,0.0,0.0,,0.0,,7.0,,0.0,0.0,1.0,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,3.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,128,Entertainment
815,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,14.0,4.0,10.0,0.0,0.0,11.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,,0.0,9.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,3.0,188,Education
816,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,11.0,,12.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,6.0,0.0,0.0,,0.0,0.0,3.0,2.0,0.0,0.0,0.0,,6.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,9.0,0.0,0.0,0.0,,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,,0.0,1.0,0.0,2.0,4.0,9.0,0.0,,0.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,164,Sports
817,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,14.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,1.0,5.0,,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,14.0,0.0,2.0,0.0,3.0,1.0,,11.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,14.0,4.0,0.0,0.0,0.0,6.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,15.0,10.0,0.0,0.0,3.0,0.0,15.0,0.0,1.0,0.0,4.0,3.0,0.0,3.0,0.0,2.0,9.0,0.0,5.0,0.0,2.0,9.0,5.0,0.0,0.0,,,3.0,276,Entertainment
818,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,12.0,1.0,8.0,,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,0.0,4.0,,0.0,0.0,0.0,0.0,9.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,5.0,3.0,0.0,1.0,7.0,0.0,0.0,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,9.0,1.0,0.0,0.0,4.0,4.0,0.0,160,Business
819,1.0,1.0,2.0,2.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,4.0,4.0,0.0,3.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,2.0,0.0,0.0,0.0,0.0,,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,6.0,4.0,4.0,0.0,3.0,0.0,5.0,0.0,0.0,,0.0,0.0,,0.0,5.0,3.0,,0.0,8.0,5.0,0.0,4.0,0.0,3.0,0.0,5.0,3.0,0.0,0.0,0.0,8.0,4.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,,0.0,187,Politics
820,,,0.0,0.0,4.0,2.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,,1.0,0.0,4.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,3.0,1.0,7.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,12.0,,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,3.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,189,Health
821,0.0,2.0,0.0,0.0,4.0,0.0,0.0,9.0,,0.0,3.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,,0.0,0.0,0.0,8.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,,5.0,0.0,0.0,8.0,,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,10.0,0.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,6.0,7.0,0.0,0.0,5.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,9.0,1.0,10.0,2.0,3.0,0.0,2.0,3.0,1.0,5.0,0.0,0.0,7.0,0.0,5.0,195,Business
822,3.0,12.0,0.0,12.0,0.0,5.0,,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,3.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,0.0,1.0,4.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,,0.0,0.0,4.0,0.0,0.0,2.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,6.0,3.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,158,Entertainment
823,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,6.0,,0.0,,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,,,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,4.0,3.0,13.0,1.0,0.0,0.0,,0.0,4.0,6.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,15.0,0.0,2.0,0.0,1.0,4.0,10.0,3.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,183,Health
824,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,5.0,0.0,,2.0,,0.0,0.0,0.0,0.0,10.0,,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,,0.0,0.0,14.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.0,0.0,167,Entertainment
825,0.0,4.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,3.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,,0.0,0.0,3.0,0.0,2.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,0.0,0.0,1.0,117,Entertainment
826,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,3.0,1.0,2.0,3.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,6.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,0.0,6.0,0.0,0.0,,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,5.0,0.0,0.0,,10.0,0.0,1.0,0.0,0.0,5.0,1.0,6.0,3.0,0.0,1.0,,0.0,2.0,3.0,2.0,3.0,10.0,0.0,3.0,172,Technology
827,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,3.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,9.0,0.0,0.0,4.0,4.0,6.0,8.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,5.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,,14.0,3.0,0.0,0.0,0.0,1.0,5.0,0.0,7.0,0.0,0.0,2.0,3.0,8.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,183,Education
828,4.0,3.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,7.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,15.0,1.0,2.0,2.0,3.0,8.0,8.0,0.0,10.0,,2.0,0.0,10.0,,,0.0,0.0,14.0,,0.0,0.0,11.0,,0.0,0.0,0.0,,4.0,1.0,0.0,1.0,0.0,3.0,4.0,3.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,,255,Technology
829,0.0,0.0,5.0,3.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,6.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,12.0,0.0,11.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,5.0,2.0,6.0,0.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,179,Education
830,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,,2.0,2.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,12.0,0.0,8.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,2.0,0.0,0.0,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,12.0,4.0,5.0,0.0,5.0,8.0,0.0,0.0,0.0,160,Politics
831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,5.0,3.0,12.0,0.0,,0.0,4.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,7.0,7.0,10.0,0.0,2.0,5.0,0.0,13.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,,13.0,4.0,0.0,3.0,8.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,4.0,,3.0,0.0,0.0,,4.0,2.0,0.0,0.0,0.0,11.0,0.0,7.0,0.0,2.0,2.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,,0.0,7.0,12.0,0.0,245,Education
832,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,,2.0,0.0,5.0,,3.0,0.0,0.0,0.0,11.0,3.0,,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,5.0,0.0,3.0,3.0,14.0,3.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,7.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,206,Education
833,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,8.0,11.0,7.0,0.0,0.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,,0.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,8.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,9.0,11.0,0.0,0.0,,0.0,0.0,4.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,9.0,10.0,0.0,0.0,1.0,0.0,0.0,177,Politics
834,0.0,0.0,,0.0,2.0,0.0,6.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,14.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,110,Politics
835,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,3.0,0.0,,0.0,1.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,5.0,0.0,1.0,0.0,,0.0,4.0,4.0,5.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,8.0,3.0,7.0,0.0,0.0,4.0,12.0,0.0,0.0,,1.0,0.0,0.0,,12.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0,0.0,10.0,8.0,6.0,0.0,3.0,2.0,8.0,0.0,0.0,0.0,,7.0,5.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,,0.0,0.0,5.0,0.0,0.0,216,Technology
836,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,8.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,6.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,100,Health
837,,,0.0,0.0,1.0,,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,,0.0,,7.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,5.0,1.0,14.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.0,11.0,9.0,3.0,12.0,,0.0,0.0,3.0,9.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,9.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,178,Sports
